13 Assassins (2010) EXTENDED 720p BRrip sujaidr
Arrival 2016 DVDScr XVID AC3 HQ Hive-CM8
John Wick Chapter 2 2017 HDTS NEW-VIDEO UnKnOwN
La meglio gioventù (2003)
Logan 2017 1080p HC HDRip X264 AC3-EVO[EtHD]
Moonlight 2016 DVDScr XVID AC3 HQ Hive-CM8
Schindlers List 1993 1080p BluRay x264 anoXmous
The Lives Of Others 2006 720p Bluray x264 anoXmous
King Arthur Legend Of The Sword (2017) [1080p] [YTS AG]
The Fast and the Furious Tokyo Drift (2006) [1080p]
A Few Good Men (1992)
A Time To Kill (1996) [1080p]
12 Years a Slave (2013)
13 Sins 2014
22 Jump Street 2014
A Million Ways to Die in the West 2014
American Sniper (2014)
American History X 1998
Barefoot 2014
Batman Begins 2005
Begin Again 2013
Big Hero 6 2014
Shot Caller 2017 HDRip XviD AC3-EVO
The Illusionist 2006 1080p Bluray x264 anoXmous
Fruitvale Station (2013)
Remember The Titans (2000)
Brick (2005) [1080p]
The Way Way Back (2013) [1080p]
Green Street Hooligans (2005)
Valhalla Rising (2009)
Hamlet (1990)
The Good The Bad And The Ugly (1966) [1080p]
The Place Beyond the Pines (2012)
The Revenant 2015 1080p BluRay H264 AAC-RARBG
Headhunters 2011 1080p BluRay x264 anoXmous
The Girl Next Door UNRATED (2004) [1080p]
"I,Tonya 2017 DVDScr XVID HQ Hive-CM8[EtMovies]"
Logan Lucky 2017 720p WEB-DL H264 AC3-EVO[EtHD]
The Lost City of Z 2016 1080p HDRip x264 AAC 5 1 - Hon3y
Sicario 2015 1080p BluRay x264 AC3-JYK
The Chaser (Chugyeogja) (2008) 1080p BrRip 5 1 x264 Ac3 [TuGAZx]
Call Me By Your Name 2017 DVDSCR X264 CataVentos[EtMovies]
The Patriot Extended Cut (2000) [1080p]
City of God 2002 1080p BluRay x264 anoXmous
The Wolf of Wall Street (2013) [1080p]
Snatch 2000 1080p BluRay x264 anoXmous
Maze Runner The Death Cure 2018 HDTC-720P-X264-MP3-Cr@zyTribal
Master and Commander The Far Side of the World (2003) [1080p]
Gladiator (2000)
L A Confidential (1997)
"Three Billboards Outside Ebbing,Missouri 2017 DVDScr XVID AC3 HQ Hive-CM8[EtMovies]"
A Royal Affair 2012 1080p BluRay x264 anoXmous
The Green Butchers
The Lord of the Rings The Return of the King EXTENDED (2003) [1080p]
The Lord of the Rings The Two Towers (2002) [1080p]
3 10 to Yuma 2007 1080p BluRay H264 AAC-RARBG
Oldboy 2003 REMASTERED KOREAN 1080p BluRay H264 AAC-VXT
Memories of Murder 2003 KOREAN 1080p BluRay H264 AAC-VXT
Birdman 2014 DVDSCR X264-PLAYNOW
Blood Diamond 2006 720p BrRip x264 YIFY
Boyhood 2014 720p BluRay x264 YIFY
Captain America The Winter Soldier 2014 TS XviD MP3 MiLLENiUM
Chef 2014 720p BluRay x264 YIFY
Cloud Atlas 2012 720p BrRip x264 YIFY
Divergent 2014 720p BluRay x264 YIFY
Edge of Tomorrow 2014 1080p WEB-DL DD5 1 H264-RARBG
Exodus Gods and Kings 2014 WEB-DL XviD MP3-RARBG
Flight 2012 720p BrRipx264 YIFY
Foxcatcher 2014 720p BluRay x264 YIFY
Fury (2014) - DVDSCR - 720p - Maxillion
Good Will Hunting 1997 720p BrRip x264 YIFY
Guardians of the Galaxy 2014 1080p BluRay x264 YIFY
Harry_Potter_and_the_Goblet_of_Fire_2005
How to Train Your Dragon 2 2014 HDRip XViD-juggs[ETRG]
Mother 2009 KOREAN 1080p BluRay H264 AAC-VXT
Kingdom Of Heaven 2005 DC Roadshow Version 1080p BluRay x265-RARBG
The Gentlemen 2019 1080p WEBRip x264-RARBG
Star Wars Episode IX The Rise of Skywalker 2019 1080p WEBRip x264-RARBG
Joker 2019 1080p BluRay H264 AAC-RARBG
Blade Runner 1982 Final Cut 1080p BluRay H264 AAC-RARBG
Blade Runner 2049 2017 1080p BluRay x265-RARBG
Yojimbo 1961 PROPER JAPANESE 1080p BluRay H264 AAC-VXT
Seven Samurai 1954 REMASTERED JAPANESE 1080p BluRay H264 AAC-VXT
Kagemusha 1980 JAPANESE 1080p BluRay x265-VXT
Lawless 2012 1080p BluRay H264 AAC-RARBG
Rocketman 2019 1080p BluRay x265-RARBG
No Country For Old Men 2007 1080p BluRay x265-RARBG
Skyfall 2012 REMASTERED 1080p BluRay x265-RARBG
Veteran 2015 KOREAN 1080p BluRay H264 AAC-VXT
The Yellow Sea 2010 KOREAN 1080p BluRay H264 AAC-VXT
I Saw The Devil 2010 KOREAN 1080p BluRay H264 AAC-VXT
Inside Men 2015 KOREAN 1080p BluRay H264 AAC-VXT
The Throne 2015 KOREAN 1080p BluRay H264 AAC-VXT
The War Of Flower 2006 KOREAN 1080p BluRay H264 AAC-VXT
The Age of Shadows 2016 KOREAN 1080p BluRay H264 AAC-VXT
The Wailing 2016 KOREAN 1080p BluRay x265-VXT
The Handmaiden 2016 EXTENDED KOREAN 1080p BluRay x265-VXT
Infernal Affairs 3 2003 CHINESE 1080p BluRay H264 AAC-VXT
A Quiet Place 2018 1080p BluRay x265-RARBG
The Outlaws 2017 KOREAN 1080p BluRay H264 AAC-VXT
A Tale of Two Sisters 2003 REMASTERED KOREAN 1080p BluRay H264 AAC-VXT
Bleak Night 2010 KOREAN 720p BluRay H264 AAC-VXT
My Sassy Girl 2001 KOREAN 1080p BluRay H264 AAC-VXT
A Bittersweet Life 2005 DC KOREAN 1080p BluRay H264 AAC-VXT
Beat 1997 KOREAN 1080p BluRay H264 AAC-VXT
Lady Vengeance 2005 ARROW KOREAN 1080p BluRay x265-VXT
Sympathy For Mr Vengeance 2002 KOREAN 1080p BluRay x265-VXT
Thirst 2009 KOREAN DC 1080p BluRay x265-VXT
Amelie 2001 BRRip x264 AAC VLiS
Star Wars Episode III Revenge Of The Sith 2005 1080p Bluray x264 anoXmous
Star Wars Episode VII The Force Awakens 2015 1080p BluRay x264 DTS-JYK
Star Wars Episode I The Phantom Menace (1999) [1080p]
Star Wars Episode II Attack of the Clones (2002) [1080p]
Harry Potter and the Prisoner of Azkaban (2004) 1080p BRrip scOrp sujaidr (pimprg)
Harry Potter and the Sorcerers Stone (2001) [1080p]
Harry Potter and the Chamber of Secrets (2002) [1080p]
Harry Potter And The Deathly Hallows Part 1 (2010)
Harry Potter And The Deathly Hallows Part 2 (2011)
Harry Potter and the Goblet of Fire (2005) [1080p]
Harry Potter and the Half Blood Prince (2009) [1080p]
Harry Potter and the Order of the Phoenix (2007) [1080p]
Arn The Kingdom At Roads End (2008)
Arn The Knight Templar (2007)
The Wave 2008 720p BluRay x264 anoXmous
Pusher 3 2005 720p BluRay x264 anoXmous
Pusher 1996 720p BluRay x264 anoXmous
Pusher 2 2004 720p BluRay x264 anoXmous
Fight Club 1999 720p BrRip x264 YIFY
Zombieland 2009 720p BrRip x264-YIFY
Wild 2014 720p BluRay x264 YIFY
Whiplash 2014 720p BluRay x264 YIFY
Troy 2004 HD 720p x264
Warrior 2011 720p BluRay x264 YIFY
Wanted 2008 720p BrRip x264 YIFY
Wall Street Money Never Sleeps 2010 720p BrRip x264 BOKUTOX YIFY
Transcendence 2014 720p BluRay x264 YIFY
Thor The Dark World 2013 720p BluRay x264 YIFY
The Salvation 2014 DVDRIP XVID AC3-NoGrouP
The Rover 2014 720p BluRay x264 YIFY
The Proposal 2009 720p BrRip x264 YIFY
The Matrix Revolutions 2003 720p BrRip 264 YIFY
The Matrix Reloaded 2003 720p BrRip 264 YIFY
The Matrix 1999 720p BrRip 264 YIFY
The Last Naruto the Movie 2014 720p HDRip 850MB MkvCage
The Legend of Tarzan 2016 1080p BluRay ShAaNiG
The Judge 2014 720p BluRay x264 YIFY
The Hobbit The Desolation of Smaug 2013 720p BluRay x264 YIFY
The Grey 2011 720p BluRay x264 x264 YIFY
The Fault in Our Stars 2014 720p BluRay x264 YIFY
The Drop 2014 720p BluRay x264 YIFY
The Dark Knight Rises 2012 720p BluRay x264 YIFY
The Dark Knight 2008 720p BluRay x264 YIFY
The Avengers 2012 720p BluRay x264 YIFY
The Amazing Spider Man 2 2014 720p BluRay x264 YIFY
The Giver 2014 720p HDRip x264 AC3-JYK
Taken 3 2014 720p BluRay x264 YIFY
Taken 2 2012 720p BluRay x264 YIFY
Taken 2008 720p BrRip x264 YIFY
